pathway,recall,d,p
PID_RXR_VDR_PATHWAY,0.230769231,6,20
WP_HISTONE_MODIFICATIONS,0.230769231,9,30
WP_BMP2WNT4FOXO1_PATHWAY_IN_HUMAN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION,0.230769231,3,10
WP_ESTROGEN_RECEPTOR_PATHWAY,0.230769231,3,10
WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS,0.230769231,3,10
BIOCARTA_DREAM_PATHWAY,0.230769231,3,10
PID_IL27_PATHWAY,0.230769231,6,20
PID_PTP1B_PATHWAY,0.230769231,12,40
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.230769231,12,40
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,0.230769231,3,10
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY,0.230769231,3,10
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,0.230769231,3,10
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,0.230769231,6,20
REACTOME_NGF_STIMULATED_TRANSCRIPTION,0.230769231,9,30
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION,0.230769231,3,10
WP_THERMOGENESIS,0.231481481,25,83
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,0.231552163,91,302
PID_CDC42_PATHWAY,0.231884058,16,53
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,0.23255814,10,33
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.23255814,10,33
PID_AVB3_INTEGRIN_PATHWAY,0.232876712,17,56
WP_CELL_CYCLE,0.233333333,28,92
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR,0.233333333,7,23
KEGG_CITRATE_CYCLE_TCA_CYCLE,0.233333333,7,23
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.233333333,7,23
PID_P53_DOWNSTREAM_PATHWAY,0.233576642,32,105
PID_HEDGEHOG_GLI_PATHWAY,0.234042553,11,36
BIOCARTA_FMLP_PATHWAY,0.235294118,8,26
BIOCARTA_ETS_PATHWAY,0.235294118,4,13
BIOCARTA_NFAT_PATHWAY,0.235294118,12,39
BIOCARTA_CCR5_PATHWAY,0.235294118,4,13
PID_HIF2PATHWAY,0.235294118,8,26
PID_EPHA_FWDPATHWAY,0.235294118,8,26
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.235294118,4,13
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,0.235294118,4,13
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.235955056,42,136
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME,0.236111111,17,55
WP_RAS_SIGNALING,0.236263736,43,139
WP_GALANIN_RECEPTOR_PATHWAY,0.238095238,5,16
WP_FAS_LIGAND_FASL_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS_HSP_REGULATION,0.238095238,10,32
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER,0.238095238,10,32
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_APOPTOSIS,0.238095238,5,16
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,0.238095238,5,16
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,0.238095238,5,16
REACTOME_SHC_MEDIATED_CASCADE_FGFR1,0.238095238,5,16
WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON,0.239130435,11,35
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY,0.239130435,11,35
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.239583333,23,73
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE,0.24,6,19
WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT,0.24,6,19
BIOCARTA_HDAC_PATHWAY,0.24,6,19
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,0.24,6,19
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING,0.24,6,19
PID_P73PATHWAY,0.240506329,19,60
PID_MYC_ACTIV_PATHWAY,0.240506329,19,60
REACTOME_SIGNALING_BY_MET,0.240506329,19,60
WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS,0.24137931,14,44
BIOCARTA_TNFR1_PATHWAY,0.24137931,7,22
REACTOME_SIGNALING_BY_ERBB4,0.24137931,14,44
REACTOME_MEIOSIS,0.24137931,14,44
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,0.24137931,7,22
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,0.24137931,7,22
WP_TNF_ALPHA_SIGNALING_PATHWAY,0.241758242,22,69
KEGG_CELL_CYCLE,0.241935484,30,94
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.241935484,15,47
WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS,0.242105263,23,72
PID_HIF1_TFPATHWAY,0.242424242,16,50
REACTOME_MEIOTIC_SYNAPSIS,0.242424242,8,25
KEGG_LONG_TERM_POTENTIATION,0.242857143,17,53
BIOCARTA_ALK_PATHWAY,0.243243243,9,28
PID_REG_GR_PATHWAY,0.243902439,20,62
WP_RETINOBLASTOMA_GENE_IN_CANCER,0.244186047,21,65
WP_VIRAL_ACUTE_MYOCARDITIS,0.244186047,21,65
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.244444444,11,34
WP_HIPPOMERLIN_SIGNALING_DYSREGULATION,0.245762712,29,89
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS,0.246153846,16,49
WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA,0.247058824,21,64
REACTOME_ESR_MEDIATED_SIGNALING,0.248447205,40,121
BIOCARTA_EFP_PATHWAY,0.25,4,12
BIOCARTA_VOBESITY_PATHWAY,0.25,2,6
BIOCARTA_PRION_PATHWAY,0.25,3,9
BIOCARTA_MHC_PATHWAY,0.25,3,9
BIOCARTA_HES_PATHWAY,0.25,3,9
WP_FTO_OBESITY_VARIANT_MECHANISM,0.25,2,6
WP_HIF1A_AND_PPARG_REGULATION_OF_GLYCOLYSIS,0.25,2,6
WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION,0.25,2,6
WP_INSULIN_SIGNALLING_IN_HUMAN_ADIPOCYTES_NORMAL_CONDITION,0.25,2,6
WP_OVARIAN_INFERTILITY_GENES,0.25,8,24
WP_NANOMATERIAL_INDUCED_APOPTOSIS,0.25,5,15
WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2,0.25,4,12
WP_INSULIN_SIGNALLING_IN_HUMAN_ADIPOCYTES_DIABETIC_CONDITION,0.25,2,6
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS,0.25,2,6
WP_OSTEOPONTIN_SIGNALING,0.25,3,9
WP_HEDGEHOG_SIGNALING_PATHWAY_NETPATH,0.25,4,12
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,0.25,5,15
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT,0.25,7,21
BIOCARTA_D4GDI_PATHWAY,0.25,3,9
BIOCARTA_ARENRF2_PATHWAY,0.25,5,15
BIOCARTA_P38MAPK_PATHWAY,0.25,9,27
BIOCARTA_SHH_PATHWAY,0.25,4,12
BIOCARTA_TNFR2_PATHWAY,0.25,4,12
KEGG_VEGF_SIGNALING_PATHWAY,0.25,19,57
PID_EPHB_FWD_PATHWAY,0.25,10,30
PID_PS1_PATHWAY,0.25,11,33
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA,0.25,1,3
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.25,4,12
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,0.25,2,6
REACTOME_GAP_JUNCTION_DEGRADATION,0.25,3,9
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0.25,2,6
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,0.25,4,12
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.25,12,36
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,0.25,8,24
REACTOME_SUMOYLATION,0.25,43,129
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,0.25,5,15
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,0.25,7,21
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,0.25,4,12
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS,0.25,2,6
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING,0.25,2,6
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION,0.25,2,6
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE,0.25,3,9
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,0.25,6,18
REACTOME_DNA_METHYLATION,0.25,1,3
REACTOME_SHC_MEDIATED_CASCADE_FGFR4,0.25,5,15
REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.25,10,30
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,0.25,4,12
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,0.25,5,15
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,0.25,3,9
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,0.25,3,9
REACTOME_RET_SIGNALING,0.25,10,30
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,0.25,2,6
REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS,0.25,2,6
WP_TGFBETA_SIGNALING_PATHWAY,0.251908397,33,98
WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY,0.253012048,21,62
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.253164557,20,59
REACTOME_SIGNALING_BY_NTRKS,0.253731343,34,100
KEGG_TYPE_II_DIABETES_MELLITUS,0.255319149,12,35
PID_HNF3A_PATHWAY,0.255813953,11,32
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT,0.256410256,10,29
WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY,0.256410256,20,58
WP_OVERVIEW_OF_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS,0.257142857,9,26
PID_ARF6_PATHWAY,0.257142857,9,26
WP_IL17_SIGNALING_PATHWAY,0.258064516,8,23
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,0.258064516,16,46
PID_NOTCH_PATHWAY,0.25862069,15,43
PID_ATF2_PATHWAY,0.25862069,15,43
WP_IL1_SIGNALING_PATHWAY,0.259259259,14,40
WP_TGFBETA_RECEPTOR_SIGNALING,0.259259259,14,40
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS,0.259259259,14,40
WP_CARDIAC_HYPERTROPHIC_RESPONSE,0.259259259,14,40
WP_FGFR3_SIGNALLING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION,0.259259259,7,20
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,0.259259259,7,20
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,0.259259259,7,20
WP_FRAGILE_X_SYNDROME,0.260504202,31,88
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK,0.260504202,31,88
WP_EGFEGFR_SIGNALING_PATHWAY,0.260869565,42,119
WP_NRF2ARE_REGULATION,0.260869565,6,17
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY,0.260869565,12,34
PID_PRL_SIGNALING_EVENTS_PATHWAY,0.260869565,6,17
PID_A6B1_A6B4_INTEGRIN_PATHWAY,0.260869565,12,34
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,0.260869565,6,17
WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS,0.263157895,5,14
BIOCARTA_TID_PATHWAY,0.263157895,5,14
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,0.263157895,10,28
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.263157895,10,28
WP_P38_MAPK_SIGNALING_PATHWAY,0.264705882,9,25
PID_MAPK_TRK_PATHWAY,0.264705882,9,25
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.264705882,9,25
PID_FOXO_PATHWAY,0.265306122,13,36
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,0.265822785,21,58
WP_PHYTOCHEMICAL_ACTIVITY_ON_NRF2_TRANSCRIPTIONAL_ACTIVATION,0.266666667,4,11
WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION,0.266666667,4,11
PID_NFAT_TFPATHWAY,0.266666667,12,33
PID_AVB3_OPN_PATHWAY,0.266666667,8,22
PID_THROMBIN_PAR4_PATHWAY,0.266666667,4,11
PID_ERBB1_DOWNSTREAM_PATHWAY,0.266666667,28,77
PID_EPHRINB_REV_PATHWAY,0.266666667,8,22
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.266666667,4,11
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,0.266666667,4,11
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,0.266666667,4,11
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,0.266666667,4,11
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.266666667,20,55
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,0.266666667,24,66
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,0.266666667,8,22
REACTOME_NEGATIVE_REGULATION_OF_FLT3,0.266666667,4,11
PID_ECADHERIN_STABILIZATION_PATHWAY,0.268292683,11,30
WP_ADIPOGENESIS,0.269230769,35,95
BIOCARTA_VIP_PATHWAY,0.269230769,7,19
PID_IL3_PATHWAY,0.269230769,7,19
REACTOME_MEIOTIC_RECOMBINATION,0.269230769,7,19
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,0.27027027,10,27
WP_SMALL_CELL_LUNG_CANCER,0.270833333,26,70
PID_AJDISS_2PATHWAY,0.270833333,13,35
PID_P53_REGULATION_PATHWAY,0.271186441,16,43
PID_RANBP2_PATHWAY,0.272727273,3,8
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION,0.272727273,9,24
WP_FGF23_SIGNALLING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS,0.272727273,6,16
WP_NEUROINFLAMMATION,0.272727273,3,8
BIOCARTA_INTEGRIN_PATHWAY,0.272727273,9,24
PID_CERAMIDE_PATHWAY,0.272727273,12,32
PID_HEDGEHOG_2PATHWAY,0.272727273,6,16
PID_SYNDECAN_2_PATHWAY,0.272727273,9,24
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,0.272727273,3,8
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.272727273,12,32
REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.272727273,9,24
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,0.272727273,3,8
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,0.272727273,3,8
REACTOME_IRAK4_DEFICIENCY_TLR2_4,0.272727273,3,8
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING,0.272727273,6,16
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,0.272727273,6,16
REACTOME_MET_ACTIVATES_RAP1_AND_RAC1,0.272727273,3,8
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.272727273,6,16
WP_APOPTOSIS,0.273809524,23,61
KEGG_SMALL_CELL_LUNG_CANCER,0.273809524,23,61
WP_TCELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING,0.275862069,8,21
PID_IGF1_PATHWAY,0.275862069,8,21
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT,0.277777778,5,13
BIOCARTA_CHEMICAL_PATHWAY,0.277777778,5,13
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,0.277777778,35,91
REACTOME_SHC_MEDIATED_CASCADE_FGFR3,0.277777778,5,13
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,0.277777778,5,13
PID_IL4_2PATHWAY,0.278688525,17,44
BIOCARTA_CARM_ER_PATHWAY,0.28,7,18
PID_MYC_PATHWAY,0.28,7,18
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART,0.28,7,18
REACTOME_SIGNALING_BY_EGFR,0.28,14,36
REACTOME_SIGNALING_BY_FGFR1,0.28,14,36
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.28,7,18
WP_MESODERMAL_COMMITMENT_PATHWAY,0.280821918,41,105
PID_NETRIN_PATHWAY,0.28125,9,23
REACTOME_CD28_CO_STIMULATION,0.28125,9,23
SIG_BCR_SIGNALING_PATHWAY,0.282608696,13,33
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.283185841,32,81
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,0.28358209,19,48
WP_EV_RELEASE_FROM_CARDIAC_CELLS_AND_THEIR_FUNCTIONAL_EFFECTS,0.285714286,2,5
WP_OSTEOBLAST_SIGNALING,0.285714286,4,10
WP_MICRORNA_FOR_TARGETING_CANCER_GROWTH_AND_VASCULARIZATION_IN_GLIOBLASTOMA,0.285714286,2,5
WP_LDLRAD4_AND_WHAT_WE_KNOW_ABOUT_IT,0.285714286,2,5
BIOCARTA_CD40_PATHWAY,0.285714286,4,10
BIOCARTA_RAC1_PATHWAY,0.285714286,6,15
PID_TCR_PATHWAY,0.285714286,18,45
PID_S1P_S1P4_PATHWAY,0.285714286,4,10
PID_P38_MK2_PATHWAY,0.285714286,6,15
REACTOME_2_LTR_CIRCLE_FORMATION,0.285714286,2,5
REACTOME_ARMS_MEDIATED_ACTIVATION,0.285714286,2,5
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,0.285714286,4,10
REACTOME_CTLA4_INHIBITORY_SIGNALING,0.285714286,6,15
REACTOME_RSK_ACTIVATION,0.285714286,2,5
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,0.285714286,2,5
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,0.285714286,12,30
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,0.285714286,4,10
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,0.285714286,4,10
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,0.285714286,4,10
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,0.285714286,6,15
REACTOME_REGULATION_OF_IFNG_SIGNALING,0.285714286,4,10
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING,0.285714286,4,10
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG,0.285714286,2,5
REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5,0.285714286,2,5
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,0.285714286,2,5
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,0.285714286,2,5
REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS,0.285714286,2,5
WP_NETRINUNC5B_SIGNALING_PATHWAY,0.288461538,15,37
BIOCARTA_KERATINOCYTE_PATHWAY,0.288888889,13,32
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,0.289473684,11,27
PID_NEPHRIN_NEPH1_PATHWAY,0.290322581,9,22
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,0.290322581,18,44
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,0.290322581,9,22
WP_UNFOLDED_PROTEIN_RESPONSE,0.291666667,7,17
BIOCARTA_EIF4_PATHWAY,0.291666667,7,17
PID_S1P_S1P2_PATHWAY,0.291666667,7,17
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,0.291666667,7,17
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,0.292682927,12,29
PID_HDAC_CLASSII_PATHWAY,0.294117647,10,24
WP_REGULATION_OF_WNTBCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS,0.294117647,5,12
WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING,0.294117647,5,12
PID_BETA_CATENIN_DEG_PATHWAY,0.294117647,5,12
PID_VEGFR1_2_PATHWAY,0.294117647,20,48
PID_ANTHRAX_PATHWAY,0.294117647,5,12
REACTOME_GAB1_SIGNALOSOME,0.294117647,5,12
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,0.294117647,5,12
REACTOME_RHOBTB_GTPASE_CYCLE,0.294117647,5,12
PID_AR_PATHWAY,0.295081967,18,43
WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM,0.296296296,16,38
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,0.296296296,16,38
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,0.296296296,16,38
WP_G1_TO_S_CELL_CYCLE_CONTROL,0.296875,19,45
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,0.297297297,11,26
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,0.297297297,11,26
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM,0.29787234,14,33
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.299065421,32,75
WP_ETHANOL_METABOLISM_RESULTING_IN_PRODUCTION_OF_ROS_BY_CYP2E1,0.3,3,7
WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT,0.3,6,14
WP_TCA_CYCLE_IN_SENESCENCE,0.3,3,7
BIOCARTA_SKP2E2F_PATHWAY,0.3,3,7
BIOCARTA_SET_PATHWAY,0.3,3,7
BIOCARTA_CTLA4_PATHWAY,0.3,6,14
PID_NECTIN_PATHWAY,0.3,9,21
REACTOME_SIGNALING_BY_NODAL,0.3,6,14
REACTOME_SIGNALLING_TO_RAS,0.3,6,14
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION,0.3,3,7
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,0.3,6,14
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.3,6,14
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,0.3,9,21
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING,0.3,6,14
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.3,9,21
REACTOME_RHOBTB3_ATPASE_CYCLE,0.3,3,7
WP_ESC_PLURIPOTENCY_PATHWAYS,0.301724138,35,81
WP_GENES_CONTROLLING_NEPHROGENESIS,0.302325581,13,30
PID_PDGFRB_PATHWAY,0.302325581,39,90
WP_REGUCALCIN_IN_PROXIMAL_TUBULE_EPITHELIAL_KIDNEY_CELLS,0.303030303,10,23
PID_ATM_PATHWAY,0.303030303,10,23
WP_PREIMPLANTATION_EMBRYO,0.303571429,17,39
WP_DNA_MISMATCH_REPAIR,0.304347826,7,16
KEGG_MISMATCH_REPAIR,0.304347826,7,16
PID_LKB1_PATHWAY,0.304347826,14,32
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,0.304347826,7,16
PID_FAK_PATHWAY,0.305084746,18,41
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_MAPK_SIGNALING,0.305555556,11,25
KEGG_ADHERENS_JUNCTION,0.305555556,22,50
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES,0.305555556,11,25
BIOCARTA_PCAF_PATHWAY,0.307692308,4,9
WP_MFAP5MEDIATED_OVARIAN_CANCER_CELL_MOTILITY_AND_INVASIVENESS,0.307692308,4,9
WP_CELL_DIFFERENTIATION_INDEX,0.307692308,4,9
WP_HOMOLOGOUS_RECOMBINATION,0.307692308,4,9
BIOCARTA_CTL_PATHWAY,0.307692308,4,9
BIOCARTA_PPARA_PATHWAY,0.307692308,16,36
BIOCARTA_RB_PATHWAY,0.307692308,4,9
BIOCARTA_P27_PATHWAY,0.307692308,4,9
BIOCARTA_UCALPAIN_PATHWAY,0.307692308,4,9
KEGG_MTOR_SIGNALING_PATHWAY,0.307692308,16,36
PID_CD8_TCR_PATHWAY,0.307692308,16,36
PID_ECADHERIN_NASCENT_AJ_PATHWAY,0.307692308,12,27
REACTOME_P38MAPK_EVENTS,0.307692308,4,9
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,0.307692308,4,9
REACTOME_REPRESSION_OF_WNT_TARGET_GENES,0.307692308,4,9
KEGG_P53_SIGNALING_PATHWAY,0.308823529,21,47
PID_MTOR_4PATHWAY,0.308823529,21,47
WP_RANKLRANK_RECEPTOR_ACTIVATOR_OF_NFKB_LIGAND_SIGNALING_PATHWAY,0.309090909,17,38
